file_number,product_code,class_code,account_type,channel,class_label,source_file,total_fee_ratio_raw,total_expense_ratio_raw,cost_1y_per_10m_krw_v2,cost_2y_per_10m_krw_v2,cost_3y_per_10m_krw,cost_5y_per_10m_krw_v2,cost_10y_per_10m_krw_v2,validation_status,validation_status_before_review,review_source_page,review_note,Column 19,Column 20,Column 21,Column 22,Column 23,Column 24,Column 25,Column 26
60,KR5144420020,C-P2e,퇴직연금,온라인,수수료미징구-온라인-퇴직연금(C-P2e),R2_KR5144420020.pdf,0.1850,0.1939,"20,000","41,000","63,000","109,000","248,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 193534(1).png + 스크린샷 2026-09-05 193543(1).png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
60,KR5144420020,S,일반,온라인슈퍼,수수료후취-온라인슈퍼(S),R2_KR5144420020.pdf,0.1750,0.1839,"19,000","39,000","59,000","104,000","235,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 193534(1).png + 스크린샷 2026-09-05 193543(1).png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
60,KR5144420020,S-P1,개인연금,온라인슈퍼,수수료미징구-온라인슈퍼-개인연금(S-P1),R2_KR5144420020.pdf,0.1550,0.1639,"17,000","34,000","53,000","93,000","210,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 193534(1).png + 스크린샷 2026-09-05 193543(1).png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
60,KR5144420020,S-P2,퇴직연금,온라인슈퍼,수수료미징구-온라인슈퍼-퇴직연금(S-P2),R2_KR5144420020.pdf,0.1500,0.1589,"16,000","33,000","51,000","90,000","203,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 193534(1).png + 스크린샷 2026-09-05 193543(1).png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
61,KR5144420081,A,일반,오프라인,수수료선취-오프라인(A),R2_KR5144420081.pdf,0.3650,0.3678,"58,000","97,000","138,000","226,000","484,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 193456(1).png + 스크린샷 2026-09-05 193510(1).png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
61,KR5144420081,A2,일반,오프라인,수수료선취-오프라인(A2),R2_KR5144420081.pdf,0.2750,0.2778,"68,000","98,000","129,000","195,000","391,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 193456(1).png + 스크린샷 2026-09-05 193510(1).png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
61,KR5144420081,Ae,일반,온라인,수수료선취-온라인(Ae),R2_KR5144420081.pdf,0.2650,0.2678,"37,000","66,000","96,000","161,000","350,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 193456(1).png + 스크린샷 2026-09-05 193510(1).png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
61,KR5144420081,AG,일반,오프라인,수수료선취-오프라인-무권유저비용(AG),R2_KR5144420081.pdf,0.2850,0.2878,"39,000","70,000","103,000","172,000","375,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 193456(1).png + 스크린샷 2026-09-05 193510(1).png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
61,KR5144420081,C,일반,오프라인,수수료미징구-오프라인(C),R2_KR5144420081.pdf,0.4650,0.4668,"48,000","98,000","150,000","262,000","589,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 193456(1).png + 스크린샷 2026-09-05 193510(1).png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
61,KR5144420081,Ce,일반,온라인,수수료미징구-온라인(Ce),R2_KR5144420081.pdf,0.3150,0.3177,"33,000","67,000","102,000","179,000","403,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 193456(1).png + 스크린샷 2026-09-05 193510(1).png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
61,KR5144420081,CG,일반,오프라인,수수료미징구-오프라인-무권유저비용(CG),R2_KR5144420081.pdf,0.3400,0.3428,"35,000","72,000","110,000","193,000","435,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 193456(1).png + 스크린샷 2026-09-05 193510(1).png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
61,KR5144420081,Cf,기관,오프라인,수수료미징구-오프라인-기관(Cf),R2_KR5144420081.pdf,0.1950,0.1978,"20,000","42,000","64,000","112,000","253,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 193456(1).png + 스크린샷 2026-09-05 193510(1).png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
61,KR5144420081,Cw,랩,오프라인,수수료미징구-오프라인-랩(Cw),R2_KR5144420081.pdf,0.1650,0.1671,"17,000","35,000","54,000","94,000","214,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 193456(1).png + 스크린샷 2026-09-05 193510(1).png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
61,KR5144420081,C-P1,개인연금,오프라인,수수료미징구-오프라인-개인연금(C-P1),R2_KR5144420081.pdf,0.4150,0.4160,"43,000","87,000","134,000","234,000","526,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 193456(1).png + 스크린샷 2026-09-05 193510(1).png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
61,KR5144420081,C-P1e,개인연금,온라인,수수료미징구-온라인-개인연금(C-P1e),R2_KR5144420081.pdf,0.2900,0.2927,"30,000","61,000","94,000","165,000","372,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 193456(1).png + 스크린샷 2026-09-05 193510(1).png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
61,KR5144420081,C-P2,퇴직연금,오프라인,수수료미징구-오프라인-퇴직연금(C-P2),R2_KR5144420081.pdf,0.3950,0.3976,"41,000","83,000","128,000","223,000","503,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 193456(1).png + 스크린샷 2026-09-05 193510(1).png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
61,KR5144420081,C-P2e,퇴직연금,온라인,수수료미징구-온라인-퇴직연금(C-P2e),R2_KR5144420081.pdf,0.2800,0.2828,"29,000","59,000","91,000","159,000","360,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 193456(1).png + 스크린샷 2026-09-05 193510(1).png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
61,KR5144420081,S,일반,온라인슈퍼,수수료후취-온라인슈퍼(S),R2_KR5144420081.pdf,0.2550,0.2572,"26,000","54,000","83,000","145,000","328,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 193456(1).png + 스크린샷 2026-09-05 193510(1).png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
61,KR5144420081,S-P1,개인연금,온라인슈퍼,수수료미징구-온라인슈퍼-개인연금(S-P1),R2_KR5144420081.pdf,0.2370,0.2395,"25,000","50,000","77,000","135,000","305,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 193456(1).png + 스크린샷 2026-09-05 193510(1).png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
61,KR5144420081,S-P2,퇴직연금,온라인슈퍼,수수료미징구-온라인슈퍼-퇴직연금(S-P2),R2_KR5144420081.pdf,0.2270,0.2296,"24,000","48,000","74,000","129,000","293,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 193456(1).png + 스크린샷 2026-09-05 193510(1).png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
62,KR5144420091,A,일반,오프라인,수수료선취-오프라인(A),R2_KR5144420091.pdf,0.2950,0.3039,"41,000","74,000","108,000","181,000","395,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-06 181708.png + 스크린샷 2026-09-06 181720.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
62,KR5144420091,A2,일반,오프라인,수수료선취-오프라인(A2),R2_KR5144420091.pdf,0.1450,0.1539,"46,000","62,000","79,000","116,000","226,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-06 181708.png + 스크린샷 2026-09-06 181720.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
62,KR5144420091,Ae,일반,온라인,수수료선취-온라인(Ae),R2_KR5144420091.pdf,0.1950,0.2038,"26,000","48,000","71,000","120,000","265,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-06 181708.png + 스크린샷 2026-09-06 181720.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
62,KR5144420091,AG,일반,오프라인,수수료선취-오프라인-무권유저비용(AG),R2_KR5144420091.pdf,0.2080,0.2169,"27,000","50,000","75,000","127,000","281,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-06 181708.png + 스크린샷 2026-09-06 181720.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
62,KR5144420091,C,일반,오프라인,수수료미징구-오프라인(C),R2_KR5144420091.pdf,0.3950,0.4039,"41,000","85,000","130,000","227,000","511,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-06 181708.png + 스크린샷 2026-09-06 181720.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
62,KR5144420091,Ce,일반,온라인,수수료미징구-온라인(Ce),R2_KR5144420091.pdf,0.2450,0.2539,"26,000","53,000","82,000","143,000","323,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-06 181708.png + 스크린샷 2026-09-06 181720.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
62,KR5144420091,CG,일반,오프라인,수수료미징구-오프라인-무권유저비용(CG),R2_KR5144420091.pdf,0.2650,0.2739,"28,000","57,000","88,000","154,000","349,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-06 181708.png + 스크린샷 2026-09-06 181720.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
62,KR5144420091,Cf,기관,오프라인,수수료미징구-오프라인-기관(Cf),R2_KR5144420091.pdf,0.1050,0.1139,"12,000","24,000","37,000","64,000","146,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-06 181708.png + 스크린샷 2026-09-06 181720.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
62,KR5144420091,Ci,고액,오프라인,수수료미징구-오프라인-고액(Ci),R2_KR5144420091.pdf,0.1450,0.1539,"16,000","32,000","50,000","87,000","197,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-06 181708.png + 스크린샷 2026-09-06 181720.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
62,KR5144420091,Cw,랩,오프라인,수수료미징구-오프라인-랩(Cw),R2_KR5144420091.pdf,0.0950,0.1038,"11,000","22,000","34,000","59,000","133,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-06 181708.png + 스크린샷 2026-09-06 181720.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
62,KR5144420091,C-P1,개인연금,오프라인,수수료미징구-오프라인-개인연금(C-P1·연금저축),R2_KR5144420091.pdf,0.2850,0.2939,"30,000","62,000","95,000","165,000","374,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-06 181708.png + 스크린샷 2026-09-06 181720.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
62,KR5144420091,C-P1e,개인연금,온라인,수수료미징구-온라인-개인연금(C-P1e·연금저축),R2_KR5144420091.pdf,0.1900,0.1989,"20,000","42,000","64,000","112,000","254,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-06 181708.png + 스크린샷 2026-09-06 181720.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
62,KR5144420091,C-P2,퇴직연금,오프라인,수수료미징구-오프라인-퇴직연금(C-P2),R2_KR5144420091.pdf,0.2750,0.2839,"29,000","60,000","91,000","160,000","361,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-06 181708.png + 스크린샷 2026-09-06 181720.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
62,KR5144420091,C-P2e,퇴직연금,온라인,수수료미징구-온라인-퇴직연금(C-P2e),R2_KR5144420091.pdf,0.1850,0.1939,"20,000","41,000","63,000","109,000","248,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-06 181708.png + 스크린샷 2026-09-06 181720.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
62,KR5144420091,S,일반,온라인슈퍼,수수료후취-온라인슈퍼(S),R2_KR5144420091.pdf,0.1750,0.1839,"19,000","39,000","59,000","104,000","235,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-06 181708.png + 스크린샷 2026-09-06 181720.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
62,KR5144420091,S-P1,개인연금,온라인슈퍼,수수료미징구-온라인슈퍼-개인연금(S-P1·연금저축),R2_KR5144420091.pdf,0.1550,0.1639,"17,000","34,000","53,000","93,000","210,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-06 181708.png + 스크린샷 2026-09-06 181720.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
62,KR5144420091,S-P2,퇴직연금,온라인슈퍼,수수료미징구-온라인슈퍼-퇴직연금(S-P2),R2_KR5144420091.pdf,0.1500,0.1589,"16,000","33,000","51,000","90,000","203,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-06 181708.png + 스크린샷 2026-09-06 181720.png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
63,KR5144450095,A,일반,오프라인,수수료선취-오프라인(A),R2_KR5144450095.pdf,0.8770,0.8793,"140,000","233,000","329,000","535,000","1,127,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 193612(1).png + 스크린샷 2026-09-05 193622(1).png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
63,KR5144450095,A2,일반,오프라인,수수료선취-오프라인(A2),R2_KR5144450095.pdf,0.7170,0.7203,"173,000","249,000","327,000","495,000","980,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 193612(1).png + 스크린샷 2026-09-05 193622(1).png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
63,KR5144450095,Ae,일반,온라인,수수료선취-온라인(Ae),R2_KR5144450095.pdf,0.7070,0.7093,"98,000","173,000","252,000","419,000","905,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 193612(1).png + 스크린샷 2026-09-05 193622(1).png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
63,KR5144450095,A2e,일반,온라인,수수료선취-온라인(A2e),R2_KR5144450095.pdf,0.6270,0.6308,"114,000","181,000","251,000","400,000","832,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 193612(1).png + 스크린샷 2026-09-05 193622(1).png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
63,KR5144450095,AG,일반,오프라인,수수료선취-오프라인-무권유저비용(AG),R2_KR5144450095.pdf,0.7370,0.7408,"101,000","180,000","262,000","436,000","943,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 193612(1).png + 스크린샷 2026-09-05 193622(1).png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
63,KR5144450095,C,일반,오프라인,수수료미징구-오프라인(C),R2_KR5144450095.pdf,1.0370,1.0393,"107,000","217,000","332,000","576,000","1,275,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 193612(1).png + 스크린샷 2026-09-05 193622(1).png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
63,KR5144450095,Ce,일반,온라인,수수료미징구-온라인(Ce),R2_KR5144450095.pdf,0.7870,0.7893,"81,000","165,000","253,000","440,000","980,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 193612(1).png + 스크린샷 2026-09-05 193622(1).png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
63,KR5144450095,CG,일반,오프라인,수수료미징구-오프라인-무권유저비용(CG),R2_KR5144450095.pdf,0.8370,0.8408,"86,000","176,000","269,000","468,000","1,041,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 193612(1).png + 스크린샷 2026-09-05 193622(1).png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
63,KR5144450095,Cf,기관,오프라인,수수료미징구-오프라인-기관(Cf),R2_KR5144450095.pdf,0.5470,0.5493,"56,000","115,000","177,000","308,000","690,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 193612(1).png + 스크린샷 2026-09-05 193622(1).png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
63,KR5144450095,Cw,랩,오프라인,수수료미징구-오프라인-랩(Cw),R2_KR5144450095.pdf,0.5370,0.5382,"55,000","113,000","173,000","301,000","676,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 193612(1).png + 스크린샷 2026-09-05 193622(1).png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
63,KR5144450095,C-P1,개인연금,오프라인,수수료미징구-오프라인-개인연금(C-P1),R2_KR5144450095.pdf,0.8070,0.8093,"83,000","169,000","259,000","451,000","1,004,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 193612(1).png + 스크린샷 2026-09-05 193622(1).png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
63,KR5144450095,C-P1e,개인연금,온라인,수수료미징구-온라인-개인연금(C-P1e),R2_KR5144450095.pdf,0.6720,0.6743,"69,000","141,000","216,000","377,000","842,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 193612(1).png + 스크린샷 2026-09-05 193622(1).png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
63,KR5144450095,C-P2,퇴직연금,오프라인,수수료미징구-오프라인-퇴직연금(C-P2),R2_KR5144450095.pdf,0.7970,0.7993,"82,000","167,000","256,000","445,000","992,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 193612(1).png + 스크린샷 2026-09-05 193622(1).png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
63,KR5144450095,C-P2e,퇴직연금,온라인,수수료미징구-온라인-퇴직연금(C-P2e),R2_KR5144450095.pdf,0.6670,0.6693,"69,000","140,000","215,000","374,000","836,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 193612(1).png + 스크린샷 2026-09-05 193622(1).png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
63,KR5144450095,S,일반,온라인슈퍼,수수료후취-온라인슈퍼(S),R2_KR5144450095.pdf,0.7470,0.7493,"77,000","157,000","240,000","418,000","932,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 193612(1).png + 스크린샷 2026-09-05 193622(1).png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
63,KR5144450095,S-P1,개인연금,온라인슈퍼,수수료미징구-온라인슈퍼-개인연금(S-P1),R2_KR5144450095.pdf,0.6170,0.6191,"63,000","130,000","199,000","346,000","775,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 193612(1).png + 스크린샷 2026-09-05 193622(1).png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
63,KR5144450095,S-P2,퇴직연금,온라인슈퍼,수수료미징구-온라인슈퍼-퇴직연금(S-P2),R2_KR5144450095.pdf,0.5970,0.5995,"61,000","126,000","193,000","335,000","751,000",FILE1_PRIORITY_APPLIED,,스크린샷 2026-09-05 193612(1).png + 스크린샷 2026-09-05 193622(1).png,PDF명이 일치하여 파일1의 클래스명·계좌유형·채널·보수율·비용값을 그대로 우선 반영함,,,,,,,,
64,KR5147430065,A,일반,오프라인,A,R2_KR5147430065.pdf,,,"145,000","192,000","241,000",,,SOURCE_PARSED_NEEDS_REVIEW,,36,원문은 1·2·3년 비용만 제공; 5·10년 값 없음,,,,,,,,
64,KR5147430065,AE,일반,온라인,AE,R2_KR5147430065.pdf,,,"90,000","132,000","176,000",,,SOURCE_PARSED_NEEDS_REVIEW,,36,원문은 1·2·3년 비용만 제공; 5·10년 값 없음,,,,,,,,
64,KR5147430065,AG,일반,오프라인,AG,R2_KR5147430065.pdf,,,"111,000","154,000","199,000",,,SOURCE_PARSED_NEEDS_REVIEW,,36,원문은 1·2·3년 비용만 제공; 5·10년 값 없음,,,,,,,,
64,KR5147430065,C,일반,오프라인,C,R2_KR5147430065.pdf,,,"107,000","218,000","333,000",,,SOURCE_PARSED_NEEDS_REVIEW,,36,원문은 1·2·3년 비용만 제공; 5·10년 값 없음,,,,,,,,
64,KR5147430065,CE,일반,온라인,CE,R2_KR5147430065.pdf,,,"71,000","145,000","222,000",,,SOURCE_PARSED_NEEDS_REVIEW,,36,원문은 1·2·3년 비용만 제공; 5·10년 값 없음,,,,,,,,
64,KR5147430065,CI,일반,오프라인,CI,R2_KR5147430065.pdf,,,"39,000","80,000","123,000",,,SOURCE_PARSED_NEEDS_REVIEW,,36,원문은 1·2·3년 비용만 제공; 5·10년 값 없음,,,,,,,,
64,KR5147430065,CG,일반,오프라인,CG,R2_KR5147430065.pdf,,,"86,000","176,000","270,000",,,SOURCE_PARSED_NEEDS_REVIEW,,36,원문은 1·2·3년 비용만 제공; 5·10년 값 없음,,,,,,,,
64,KR5147430065,CW,일반,오프라인,CW,R2_KR5147430065.pdf,,,"35,000","72,000","110,000",,,SOURCE_PARSED_NEEDS_REVIEW,,36,원문은 1·2·3년 비용만 제공; 5·10년 값 없음,,,,,,,,
64,KR5147430065,C-P,연금저축,오프라인,C-P,R2_KR5147430065.pdf,,,"76,000","156,000","238,000",,,SOURCE_PARSED_NEEDS_REVIEW,,36,원문은 1·2·3년 비용만 제공; 5·10년 값 없음,,,,,,,,
64,KR5147430065,C-PE,연금저축,온라인,C-PE,R2_KR5147430065.pdf,,,"56,000","114,000","175,000",,,SOURCE_PARSED_NEEDS_REVIEW,,36,원문은 1·2·3년 비용만 제공; 5·10년 값 없음,,,,,,,,
64,KR5147430065,C-P2,퇴직연금/IRP,오프라인,C-P2,R2_KR5147430065.pdf,,,"66,000","135,000","206,000",,,SOURCE_PARSED_NEEDS_REVIEW,,36,원문은 1·2·3년 비용만 제공; 5·10년 값 없음,,,,,,,,
64,KR5147430065,C-PE2,퇴직연금/IRP,온라인,C-PE2,R2_KR5147430065.pdf,,,"51,000","103,000","159,000",,,SOURCE_PARSED_NEEDS_REVIEW,,36,원문은 1·2·3년 비용만 제공; 5·10년 값 없음,,,,,,,,
65,KR514X450008,A,일반,불명,수수료선취형(A),R2_KR514X450008.pdf,1.4600,1.4600,"249,000","412,000","587,000","981,000","2,277,000",SOURCE_PARSED,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
65,KR514X450008,A-E,일반,온라인,수수료선취-온라인형(A-e),R2_KR514X450008.pdf,1.1600,1.1600,"170,000","299,000","439,000","754,000","1,789,000",SOURCE_PARSED,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
65,KR514X450008,AG,일반,오프라인,수수료선취-오프라인-무권유저비용형(AG),R2_KR514X450008.pdf,1.2800,1.2800,"202,000","344,000","499,000","845,000","1,984,000",SOURCE_PARSED,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
65,KR514X450008,C,일반,불명,수수료미징구형(C),R2_KR514X450008.pdf,1.8100,1.8100,"188,000","392,000","611,000","1,104,000","2,727,000",SOURCE_PARSED,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
65,KR514X450008,C-E,일반,온라인,수수료미징구-온라인형(C-e),R2_KR514X450008.pdf,1.3300,1.3300,"138,000","288,000","449,000","811,000","2,004,000",SOURCE_PARSED,,,일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
65,KR514X450008,C-I,일반,오프라인,수수료미징구-오프라인-기관형(C-I),R2_KR514X450008.pdf,0.8900,0.8900,"93,000","193,000","300,000","543,000","1,341,000",SOURCE_PARSED_NEEDS_REVIEW,,,기간별 비용표에 서로 다른 값 2종 존재; 일반 클래스: Cost Guard 연금 비교 대상 여부 별도 판단,,,,,,,,
65,KR514X450008,C-P,연금저축,오프라인,수수료미징구-오프라인-개인연금형(C-P),R2_KR514X450008.pdf,1.6600,1.6600,"173,000","359,000","560,000","1,013,000","2,501,000",SOURCE_PARSED,,,,,,,,,,,
65,KR514X450008,C-P2,퇴직연금/IRP,오프라인,수수료미징구-오프라인-퇴직연금형(C-P2),R2_KR514X450008.pdf,1.5600,1.5600,"162,000","337,000","527,000","952,000","2,350,000",SOURCE_PARSED,,,,,,,,,,,
65,KR514X450008,C-P2E,퇴직연금/IRP,온라인,수수료미징구-온라인-퇴직연금형(C-P2e),R2_KR514X450008.pdf,1.2100,1.2100,"126,000","262,000","408,000","738,000","1,823,000",SOURCE_PARSED,,,기간별 비용 예시가 없거나 클래스 연결 실패,,,,,,,,
